Map ID,MapArea,MapMaker,MapYear,MapHeight,MapWidth,MapTitle,description,MapPrice,MapInfoMemo,Location (Physical),tag
3965,East Coast of U.S.,USCS,1870,22,25,Sketch D Sect. lV,Cape Fear to Cape   FOLDED,,,,
3982,East Coast of U.S.,USCS,1855,34,24,Sketch D Sect. lV,Cape Fear to Cape Henry   FOLDED,,,,
4011,East Coast of U.S.,USCS,1871,22,25,Sketch D Sect. lV,Cape Fear to Cape   FOLDED,20,,,
4054,East Coast of U.S.,USCS,1852,20,11,Sketch D Sect. lV,"Cape Lookout to Cape Henry,folded as issued.",20,,,
4077,East Coast of U.S.,USCS,1852,20,11,Sketch D Sect. lV,"Cape Lookout to Cape Henry.More age toned.  FOLDED,some fold separation.",20,,,
2181,East Coast U.S.,USCS,1877,34,23,"Sect.lll, No.c. to Md.",p.8 FOLDED,,,,
2684,East Coast U.S.,USCS,1877,35,25,"Sect lV,Va. To Cape Fear,N.C.",p.7 FOLDED,,,,
2700,East Coast U.S.,USCS,1859,21,34,Sect V. 1859,"Bull's Is. To St.Helena Sound, Ga. To So.C. Coast, Ossabaw to Cumberland Is.FOLDED",,,,
2785,East Coast U.S.,USCS,1860,21,35,Sect V. 1860,Bull's Is. To  Savannah River FOLDED,,,,
2838,East Coast U.S.,USCS,1854,11,18,"Moffits Channel,Charleston Harbor 1854",FOLDED,,,,
3038,East Coast U.S.,USCS,1873,21,36,Sect V. 1873,"Winyah Bay to Bulls Bay, Bulls Is. To St.Helena Sound, St.Mary's River, Ossabaw I. To Cumberland I. ( sep. at folds) p.8 FOLDED",,,,
955,fla,USCS,1849,7,8,Recon. of Pensacola and Perdido Bays,Coastal survey of this area.,,,,
954,Florida,USCS,1851,8,8,Cedar Keys,Coastal survey of Cedar Key.,,,,
1022,Florida,USCS,1857,22,22,"Legare Anchorage, Florida Reefs",Many soundings off Elliot's Key.Shoals and reefs shown. Early survey of the Fla.coast.,,,,
3065,Florida,USCS,1863,30,38,"Straits Of Florida, From Key Biscayne To Marquesas Keys",Nicely colored large map of this part of the Florida coast. Many soundings and place names.The Coastal Survey was the first government charting of the U.S.coast.It took more than 10 years to complete.,365,,,
4150,Florida,USCS,1851,8,8,Cedar Keys,Hand colored .Crystal River to Suwanee Bay.,65,,,
4366,Florida,USCS,1854,9,16,"Cedar Keys,Bahia Honda,Key Biscayne,Key West,Dry Tortugas",Early triangulation of the Coast Survey. Interesting place names.,145,,,
3304,GA.,USCS,1854,9,32,Savannah North To State Boundry,Details of the Survey of the Coast.Islands located.Place names of interest.,100,,,
3354,Ga.,USCS,1854,9,10,"Vicinity of Savannah,1850-54",FOLDED,,,,
1041,Georgia,USCS,1852,8,8,"Survey, Savannah,Ga.",Early coastal survey with place names.,,,,
2989,Georgia,USCS,1852,8,8,Savannah,USCS chart of the Savannah area. Hand colored.,65,,,
3446,Georgia,USCS,1854,10,9,"Survey, Savannah,Ga.",Early coastal survey with place names.Hand color.Daufuskie Is. Shown.,45,,,
3813,Georgia,USCS,1850,8,6,Savannah,USCS chart of the Savannah area. Hand colored.,45,,,
5263,instrument,USCS,1870c,10,7,Thirty Inch Theodolite,"Engraving of survey instruments used for the U.S.Coastal Survey.Age darkened, so",10,,,
1543,Maine,USCS,1854,12,16,U.S. Coast Survey  A.D. Bache Suptd. York River and Cape Neddick Harbors Maine,Fragile damaged but interesting map.,35,,,
3675,MAINE,USCS,1871,18,28,"U.S.Coastal Survey,(Maine Coast) Sect. No.1",Portland to Campbello.Large triangulations.Inset boundary survey with Canada,110,,,
3677,Maine,USCS,1873,37,26,"St.George's River And Muscle Ridge Channel, Maine","Highly detailed chart of the area around Thomaston,St.George River,Friendship to Monhegan Island.wide margins.Thick paper.Monhegan to Owl's Head& Penobscott Bay.",265,,,
3679,Maine,USCS,1867,38,30,"Coast Chart No.8, From Wells To Cape Ann",Finely detailed map of this area.On thick paper with wide margains,275,,,
3276,MASS.,USCS,1854,19,23,"Plymouth Harbor, Mass.",Details of the harbor finely engraved.,165,,,
3680,MASS.,USCS,1854,28,20,"Muskegat Channel, Mass.",Handsome detailed map of this area.Needs restoration efforts.,175,,,
4170,Mass.,USCS,1847,10,14,The Harbor of Holmes' Hole,Detailed map of this town and harbor.,135,$140 Rudrman'13,,
4598,Mass.,USCS,1847c,12,8,Nantucket,Hand colored map of the island and shoals.,45,,,
3261,Md.,USCS,1862,30,38,"Chesapeake Bay, From Choptank River To Potomac River",,100,,,
1148,Miss.,USCS,1865,15,22,"Mississippi River, Sheet 3",River map with place names of riverbank areas,,,,
1161,Miss.,USCS,1865,15,22,"Mississippi River, Sheet 6",River map with place names of riverbank areas,,,,
2208,N.Y.,USCS,1873,19,22,"Plattsburgh and Cumberland Bay,Lake Champlain,N.Y.",Detailed chart of the city and adjacent areas.,225,,,
2428,N.Y.,USCS,1871,6,13,USCS Lake Champlain,Early triangulation of the lake.Place names are interesting,35,,,
3645,N.Y.,USCS,1854,10,14,Tidal Currents Of Long Island,"Two maps of Long Is.Sound  showing tidal currents, 1854",50,,,
2495,New York,USCS,1840c,,,"USCS & othersPort, Pier etc maps",A group of 27 small charts of harbor improvement plans.,200,,,
2596,New York,USCS,1851,15,26,USCS from New York City to Point Judith,Uncolored Long Island and the Sound.,110,,,
3640,NEW YORK,USCS,1861,38,17,"Hudson River Sheet 2, From Haverstraw To Poughkeepsie",River diagram. Some cracks at folds.,95,,,
3641,NEW YORK,USCS,1877,15,27,(Long Island Sound And Long Island),,100,,,
3674,NEW YORK,USCS,1873,15,27,Section No.ll,"Long Island Sound and Long Island depicted.Large triangulations, interesting place names.",85,,,
3293,No.C.,USCS,1853,14,18,Cap Fear River And,,100,,,
4437,No.C.,USCS,1852,17,14,"New River and Bar, North Carolina",Completed chart with sailing directions.,65,,,
2103,North Carolina,USCS,1852,20,10,Seacoast of Nth. Carolina,The coast from Cape Henry to Cape Lookout.Colored.Some browning and creases.,,,,
3669,OREGON,USCS,1850,6,8,"Mouth Of The Columbia River, Oregon Territ.",completed chart.,50,,,
5763,Oregon,USCS,1851,17,27,Mouth of the Columbia River,Large map of the area with large scenic  view of the river entrance. Completed chart,,,,
2117,South Carolina,USCS,1850,6,8,"Progress of the survey at N.Edisto River and Entrance ,So.Carolina.",Early survey of the area.,45,,,
2016,U.S.East Coast,USCS,1877,21,36,"No.Fla. To Cape Fear,N.C.,Sect.V,1877",USCS FOLDED,,,,
3274,VA.,USCS,1857,17,28,"Rappahanncock River, Virginia From Occupacia Creek To Deep Creek",Chart of the river.,135,,,
3667,WASH.,USCS,1854,10,8,"Duwamish Bay & Seattle Harbor, Wash. Terr.",completed chart,75,,,
3658,"WASH.,OREGON,",USCS,1854,23,22,Recon Of The Western Coast Of The U.S. From San F.To Umpquah River,Twelve finely engraved coastal views.,265,sep.issued electro copy Rudermn $475 '13. regular printing $275,,
1690,Star Chart,USN Hydrographic Office,1939,33,36,World Star Chart,Large star chart,20,,,
5656,South America,USNavy,1850c,18,24,Map of the Valley of the Amazon to Accompany Lt.Herndon's Report,Large litho map showing explorer's routes.Some color.,165,,,
4749,California,USPRR Exp&Surv.,1850c,4,7,Tehachapa Pass in the Sierra Nevada,California scene.,25,,,
1557,Holland,Vagaundy,1752,19,23,Partie Septentrionale Du Duche De Brabant,Part of Brabant.Finely engraved and colored.Laid down on board.Finely detailed map of this area.,345,,,
3553,WORLD,"VAGAUNDY, ROBERT.",1792,10,17,Mappe Monde,Hemisphereic map of late 18th century of Vaugondy,345,,,
4503,New York,Valentine's Manual,1860c,6,8,"Hellgate Ferry, View in Central Park",Two tinted scenes in New York. 50 ea.,100,,,
2311,Venezuela,"Valk, G. & Schenk, G.",1700c,15,19,Venezuela cum parte Australi Novae Andulasiae,Fine early map of Venezuela and Colombia. Early color.Two compass roses and a sailing ship decorate the seas.Decorative title and mileage cartouches.Numerous islands shown.Handsomely matted and framed.,825,,,
2889,Dutch Engravin,van Dyck,,0,6,"Ilustmus et Excell, Don Diego, Philippus, de, Gusman, March, Eganes, Summ,Legionens,",Finely engraved portrait of an important Belgiaan-Spanish officer.Matted and framed archivally.,135,,,
2302,,"Van Dyke, Henry",1908,,,Out of Doors in the Holy Land,Illustrated book of a visit to the Holy Land,35,,,
2312,CARIB.,"VAN KEULEN, J.",1685c,20,23,Pas Kaart Van West Indien ...,Rare sea chart from northern Canada,,,,
3382,Brazil,Van Kuelan,1684,21,22,Passkaart  Van De Zee-Kuften Van Brasilia,Important Van Keulen map of the mouth of the Amazon.Beautiful color.,,,,
1315,Central America,Vanni,1765c,9,7,"Piano della Rada, e della Citta della Vera Cruz",Vera Cruz was an important trans shipping point for the Spanish gold.This map is a copy of a French map.,,,,
2174,,varied,1870c,,,German views in cities,"18 larger, 43 smaller",300,,,
2506,Cuba,varied,var.,,,"Havanna views, 8",Scenes in Havanna.,100,,,
2561,N.Y.,varied,1860,,,views of New York c 1860,"views of NYC in 1860's.,10 @15-20 ea.",175,,,
2175,print,varied,var.,,,"14 misc prints, engravings, mostly hand colored","14 misc prints, engravings, mostly hand colored",50,,,
4755,prints,varied,1886,,,The International Gallery,"Group of Victorian engravings, ea.35",,,,
874,Asia/Alaska,Vaugondy,1772,12,14,Nouvelle Representation des Cotes Nord et Est De L'Asie,Early ideas on the basis of Behring's explorations of the area.,,,,
3802,Holy Land,"Vaugondy, R.",1750c,10,8,Judee ou Terre Sainte,Handcolored engraved map of the Holy Land with a figural cartouche.DONATED TO TEMPLE JUDEA,200,,,
3803,Holy Land,"Vaugondy, R.",1750c,10,8,Judee ou Terre Sainte,Handcolored engraved map of the Holy Land with a figural cartouche.,215,,,
3808,Palestine,"Vaugondy, R.",1750c,10,9,Judee ou Terre Sainte,Hand colored map of the Holy Land with a figural cartouche.,85,,,
5294,France,"Vaugondy, Sr.Robert",1757c,19,28,L'Alsace divissee en Haoute et Basse et le Sundgau,"Detailed map of Alsace and the Romantic Road area of wine growing along the Rhine. The area around Strasbourg and all towns and villages, mountains, forests shown.Decorative cartouche. Some line color. Can be colored.",400,,,
5365,Great Britain,"Vaugondy,R.",1750,6,6,Isles Britanniques,"from Petit Atlas, Paris,1750.Hand color.",95,,,
3987,Cuba,Verlagge,1870c,4,6,"Bahia Honda, Cuba",Cuban view.,55,,,
3902,print,Victorian,1890c,7,5,"(young damsels),two",Color lithos. 10 ea.,20,,,
1620,misc,victorian engraving,1885c,11,8,Oedipus and Antigone,Oedipus gazes longingly at her father,65,,,
2757,Holy Land,"Villalpando,S.",1650c,12,17,Description De L'Ancienne Jerusalem,A fine plan of Jerusalem from a large plan issued 1604.Colored.,685,,,
1516,"Scandinavia, England",W. Faden,1796,26,12,"The North Sea with The Kattegat from the Chart of Messrs Deverdun, De Borda, and Ping",A large and attractively colored map of the area.Finely detailed.This is where the North Sea Oil discovery has been drilled.,,,,
3005,CARIB.,W.N.STEWART,1860,20,24,West India Islands,Colored map of the West Indies,245,,,
3816,,"Walford, John",1981,10,7,The Mapmakers,"An excellent discourse about antique maps and their makers.some water damage to front cover,sl to text.",35,,,
1359,Carib.,Walker,1893,16,24,Map of the Island of Jamaica,Large color lithographed map from Walker's Atlas.,,,,
1734,Iowa,Walker,1898,12,10,"Council Bluffs,",Plan of the city of Council Bluffs.,65,,,
2551,Italy,Walker,1893,16,10,Corsica and Sardinia.Italy,"Lith. map from Walker's Atlas. Verso,Italy.",35,,,
2160,Carib.,"Walker, Samuel",,8,9,West India Islands,Hand colored engraving. East and West Florida.,185,,,
3059,Carib.,"Walker, Samuel",,8,9,West India Islands,East and West Florida are seen in this early map of the Carib.,225,,,
3371,Carib.,"Walker, Samuel B.",,8,9,West India Islands,Hand colored map showing East and West Floridas.,210,,,
4162,West Indies,"Walker,J&C.",1834,12,18,West India Islands and Adjacent Coast,"British holdings in the Carib.Inset Bermuda,and British Settlement of Honduras",345,,,
3230,Oregon,Walker's Atlas,1893,24,33,Eastern And Western Part Of Oregon,Color printed map of the state.Large.,185,,,
3322,MASS.,"WALLINGS, HENRY F.",1856,6,17,Andover Village etc,Detailed plan of these towns with names of the inhabitants homes noted.Insets also Part of wall map.,125,,,
5420,Litho,"Ward,Lynn",1929,4,4,untitled(Intense romantic feeling),Stark dramatic setting.,25,,,
5421,Litho,"Ward,Lynn",1929,6,4,untitled(Laboring on the farm),Stark dramatic setting.,25,,,
5422,Litho,"Ward,Lynn",1929,4,4,untitled(Labor on the Farm),Stark dramatic setting.,25,,,
2123,Pacific,Webber,1790c,8,6,"Portrait of Poulaho, King of the Friendly Islands at the time of Capt. Cook's visit.",Capt. Cook visits Tonga.The Tongan hospitality led Cook to name this island group the Friendly Isles.from a sl. later edition of Cooks Travels,65,,,
2124,Pacific,Webber,1790c,6,8,War Canoes of Otaheite equipped for Engangement as represented by Capt. Cooke.,Capt. Cook visits Tonga.The Tongan hospitality led Cook to name this island group the Friendly Isles.from a sl. later edition of Cooks Travels,65,,,
2126,Pacific,Webber,1795c,5,7,"The Death of Capt. Cook at Owyhee, one of the Sandwich Islands, in the North Pacific",Capt. Cook is killed .,,,,
5494,Holy Land,"Weigel, Christopher",1725,16,12,,Palestine at the time of Roman conquest by Hadrian. Hand colored.,385,,,
2044,France,Weimar,1805,4,6,Portugal et Espagne,Miniature engraved map of France,95,,,
1356,Carib.,Weimar Instituts,1824,18,20,Geographisch Statistische und Historische Charte von Hayti,"Large German map of the island.Below is a long dissertation on the culture and history of Haiti,in German.Some color.",,,,
4967,Weinmann,Weinmann,1740c,14,9,floral,"Hand colored botanical ,1740c. Each 95. from Phytanthoza iconographia 1737-45.",500,,,sell
1354,Carib.,"Weller, Ed.",1858,7,17,Hayti,Nicely colored map from The Dispatch Atlas.,,,,
3556,CARIB.,"WELLER, ED.",1858c,17,8,Hayti,British map of Haiti,165,,,
1809,book,White,1980,12,9,"Egypt and the Holy Land in Historic Photographs, 77 views by Francis Frith",Frith pictures described and shown.,65,,,
3066,,"WILDER, LOUISE BEEBE",1918,,,Colour In My Garden,Twenty-four color plates decorate this gardening book.Limited edition.,75,,,
4870,,Wilkinson,1800,11,9,An Accurate Map of  Hindoostan,Deatailed hand colored engraved map of India.,120,,,
4283,Australia,Wilkinson,1794,11,9,"A New and Accurate Map of New South Wales with Norfolk and Lord Howes Islands,Port Ja",Inset of Port Jackson and Botany Bay.Hand colored.,225,,,
4288,Belgium/Hollan,Wilkinson,1799,9,11,The Seven United Provinces With Their Dependencies,Some outline color.,185,,,
3953,Frontis,Wilkinson,1800,12,9,A General Atlas,Frontis page,85,,,
4193,Russia,Wilkinson,1799,12,9,Russia in Europe with its Dismemberments from Poland,Hand colored detailed map of European Russia.,95,,,
851,Scotland,Wilkinson,1794,11,9,A New and Accurate Map of Scotland from the latest surveys,Old color map of early Scotland.,,,,
2628,Asia,"Wilkinson, R.",1794,9,11,An Accurate Map of the Islands and Channels between China and New Holland,Early map of the area.Singapore Strait but no city yet.East Indies rather well known based on Dutch colonization. Australia yet unknown.Old color. Many islands are named.Archivally matted and framed.,95,,,
2484,Carib.,"Wilkinson, R.",1804,9,11,The West Indies and Coast Adjacent,Finely engraved map of the Carib.Florida is shown in Spanish hands,285,,,
1090,England,"Wilkinson, R.",1794,10,8,A New Map of Great Britain and Ireland,Finely engraved.,,,,
991,France,"Wilkinson, R.",1794,9,11,France divided into Provinces,France shown in its Provinces.Delicate color.Inset Corsica.,,,,
850,Ireland,"Wilkinson, R.",1794,11,9,A New Map of Ireland fromthe best authorities,Old color map of early Ireland.,265,,,
2955,Italy,"Wilkinson, R.",1794,10,8,"Italy with the Islands of Sicily, Sardinia, & Corsica",Finely engraved map of Italy.Nicely colored.,235,,,
933,South America,"Wilkinson, R.",1794,12,8,A New Map of South America drawn from the latest discoveries,An early map of South America.Paraguay is vast.Lovely old color.,,,,
1028,Spain,"Wilkinson, R.",1794,9,11,A New Map of Spain and Portugal,Finely engraved map of Spain with early color.,,,,
2204,world,"Wilkinson, R.",1800,11,17,The World from the Discoveries & Observations Made in the Latest Voyages & Travels,The world in hemispheres. Many old place names.Colored.,285,,,
3189,Germany,"Wilkinson,R.",1794,10,8,The Circle Of Bavaria,Old color map of Bavaria.Many details.Finely engraved.,235,,,
4865,"Turkey, Armenia","Wilkinson,R.",1794,8,10,Turkey in Asia,"Finely engraved map. Shows Armenia, Syria,Irak,Kurdistan,Georgia,etc. Hand colored.",175,,,
2772,World,"Wilkinson,R.",1800,10,17,A New Mercator's Chart,Fine old color decorates this world map of 1800.Interesting details.,295,,,
4262,,"Wilson, Adrian",1978,,,The Making of the Nuremberg Chronicle,see title.,200,,,
4752,Japanese,"wood panel,old",,6,16,"Japanese wood panel, old","Old Japanese panel, purchased in Kyoto antiques street, 1962.",85,,,
3407,Cuba,Woodcut,1860c,5,10,Santiaago De Cuba,Hand colored view.,75,,,
3409,Cuba,Woodcut,1860c,5,10,"Alameda De Paula, Havana",Hand colored view.,65,,,
5237,,Woodward,1989,,,Art and Cartography,new,80,,,
5488,,Woodward,1975,,,Five Centuries of Map Printing,"Useful reference book,new",65,,,
2249,Egypt,"Woodward, J.D.",1885c,7,10,Pyramids of Gizeh,Nice view of pyramids.Hand colored.,95,,,
